,GEO,North American Industry Classification System (NAICS),REF_DATE,VALUE,Quarter,Year,Difference by Quarter,Median by Quarter,Median Change by Quarter,MAD by Quarter,Lower Bound,Upper Bound,ZScore,Normality
595,Canada,Wood product manufacturing [321],1991-04-01,70.0,2,1991,-6.200000000000003,82.5,-1.0,4.400000000000006,73.69999999999999,91.30000000000001,-2.8409090909090873,Normal
596,Canada,Paper manufacturing [322],1991-04-01,83.3,2,1991,-2.4000000000000057,88.1,-0.6999999999999886,2.0999999999999943,83.9,92.29999999999998,-2.2857142857142905,Normal
597,Canada,Printing and related support activities [323],1991-04-01,74.7,2,1991,-14.599999999999994,75.4,0.09999999999999432,2.1999999999999886,71.00000000000003,79.79999999999998,-0.3181818181818211,Normal
598,Canada,Petroleum and coal products manufacturing [324],1991-04-01,83.4,2,1991,-3.299999999999997,86.7,0.4000000000000057,4.599999999999994,77.50000000000001,95.89999999999999,-0.7173913043478264,Normal
599,Canada,Chemical manufacturing [325],1991-04-01,80.7,2,1991,-7.5,80.0,0.20000000000000284,3.200000000000003,73.6,86.4,0.2187500000000007,Normal
600,Canada,Plastics and rubber products manufacturing [326],1991-04-01,76.3,2,1991,-7.1000000000000085,80.5,0.5,4.200000000000003,72.1,88.9,-1.0,Normal
601,Canada,Plastic product manufacturing [3261],1991-04-01,74.4,2,1991,-9.099999999999994,78.3,0.0,4.799999999999997,68.7,87.89999999999999,-0.8124999999999987,Normal
602,Canada,Rubber product manufacturing [3262],1991-04-01,83.9,2,1991,1.0,84.6,0.0,4.6000000000000085,75.39999999999998,93.80000000000001,-0.1521739130434755,Normal
603,Canada,Non-metallic mineral product manufacturing [327],1991-04-01,63.7,2,1991,-11.099999999999994,75.6,0.09999999999999432,4.299999999999997,67.0,84.19999999999999,-2.7674418604651163,Normal
604,Canada,Primary metal manufacturing [331],1991-04-01,80.6,2,1991,-8.600000000000009,87.0,0.0,5.299999999999997,76.4,97.6,-1.2075471698113225,Normal
605,Canada,Fabricated metal product manufacturing [332],1991-04-01,70.1,2,1991,-8.900000000000006,77.9,0.3999999999999915,2.5999999999999943,72.70000000000002,83.1,-3.000000000000011,Normal
606,Canada,Machinery manufacturing [333],1991-04-01,62.9,2,1991,-8.100000000000001,78.6,0.20000000000000284,2.8000000000000114,72.99999999999997,84.20000000000002,-5.607142857142833,Normal
607,Canada,Computer and electronic product manufacturing [334],1991-04-01,70.0,2,1991,-1.5,80.4,0.0,5.8999999999999915,68.60000000000002,92.19999999999999,-1.7627118644067832,Normal
608,Canada,"Electrical equipment, appliance and component manufacturing [335]",1991-04-01,73.4,2,1991,-14.799999999999997,78.0,0.0,3.0,72.0,84.0,-1.5333333333333314,Normal
609,Canada,Transportation equipment manufacturing [336],1991-04-01,73.0,2,1991,-3.299999999999997,84.3,0.5999999999999943,4.299999999999997,75.7,92.89999999999999,-2.627906976744187,Normal
610,Canada,Furniture and related product manufacturing [337],1991-04-01,66.2,2,1991,-8.599999999999994,78.9,0.0,2.9000000000000057,73.1,84.70000000000002,-4.379310344827578,Normal
611,Canada,Miscellaneous manufacturing [339],1991-04-01,80.0,2,1991,-1.9000000000000057,79.5,0.0,2.9000000000000057,73.69999999999999,85.30000000000001,0.17241379310344793,Normal
612,Canada,Total industrial,1991-07-01,79.6,3,1991,-2.5,81.6,0.0,2.1000000000000014,77.39999999999999,85.8,-0.9523809523809518,Normal
613,Canada,Forestry and logging [113],1991-07-01,65.7,3,1991,7.300000000000004,82.9,0.29999999999999716,5.5,71.9,93.9,-3.127272727272728,Normal
614,Canada,Mining and oil and gas extraction [21],1991-07-01,76.6,3,1991,0.3999999999999915,78.4,0.19999999999999574,3.9499999999999957,70.50000000000001,86.3,-0.45569620253164894,Normal
615,Canada,Oil and gas extraction [211],1991-07-01,79.9,3,1991,0.30000000000001137,78.0,-0.25,4.650000000000006,68.69999999999999,87.30000000000001,0.40860215053763516,Normal
616,Canada,Mining,1991-07-01,71.5,3,1991,0.29999999999999716,73.55,0.14999999999999858,5.350000000000001,62.849999999999994,84.25,-0.3831775700934573,Normal
617,Canada,"Electric power generation, transmission and distribution [2211]",1991-07-01,84.8,3,1991,1.8999999999999915,83.45,0.19999999999999574,2.049999999999997,79.35000000000001,87.55,0.6585365853658518,Normal
618,Canada,Construction [23],1991-07-01,89.0,3,1991,-6.799999999999997,87.4,0.0,2.4000000000000057,82.6,92.20000000000002,0.6666666666666627,Normal
619,Canada,Manufacturing [31-33],1991-07-01,75.9,3,1991,-2.5,80.8,0.0,2.4499999999999957,75.9,85.69999999999999,-2.0,Normal
620,Canada,Food manufacturing [311],1991-07-01,79.7,3,1991,1.0,79.85,-0.10000000000000142,1.0999999999999943,77.65,82.04999999999998,-0.1363636363636293,Normal
621,Canada,Beverage and tobacco product manufacturing [312],1991-07-01,68.5,3,1991,-2.299999999999997,73.6,-0.05000000000000426,2.1000000000000014,69.39999999999999,77.8,-2.4285714285714244,Normal
622,Canada,Beverage manufacturing [3121],1991-07-01,64.9,3,1991,-6.0,76.65,0.05000000000000426,3.8500000000000014,68.95,84.35000000000001,-3.0519480519480506,Normal
623,Canada,Tobacco manufacturing [3122],1991-07-01,71.2,3,1991,0.5,67.15,-0.8500000000000014,3.450000000000003,60.25,74.05000000000001,1.173913043478259,Normal
624,Canada,Textiles,1991-07-01,75.0,3,1991,-1.7000000000000028,76.65,0.25,3.3999999999999986,69.85000000000001,83.45,-0.4852941176470607,Normal
625,Canada,Textile mills [313],1991-07-01,,3,1991,,77.0,0.10000000000000853,3.299999999999997,70.4,83.6,,Normal
626,Canada,Textile product mills [314],1991-07-01,,3,1991,,74.45,0.24999999999999645,4.700000000000003,65.05,83.85000000000001,,Normal
627,Canada,Clothing manufacturing [315],1991-07-01,77.8,3,1991,0.0,79.19999999999999,-1.9499999999999957,4.000000000000007,71.19999999999997,87.2,-0.34999999999999726,Normal
628,Canada,Leather and allied product manufacturing [316],1991-07-01,63.3,3,1991,-3.0,74.30000000000001,0.05000000000000071,2.79999999999999,68.70000000000003,79.89999999999999,-3.9285714285714475,Normal
629,Canada,Wood product manufacturing [321],1991-07-01,75.0,3,1991,2.700000000000003,83.25,-1.0,4.5,74.25,92.25,-1.8333333333333333,Normal
630,Canada,Paper manufacturing [322],1991-07-01,85.4,3,1991,2.0,88.35,-0.10000000000000142,2.5999999999999943,83.15,93.54999999999998,-1.1346153846153828,Normal
631,Canada,Printing and related support activities [323],1991-07-01,74.3,3,1991,-12.600000000000009,75.85,0.3999999999999986,3.0,69.85,81.85,-0.5166666666666657,Normal
632,Canada,Petroleum and coal products manufacturing [324],1991-07-01,84.2,3,1991,-2.799999999999997,86.6,0.7499999999999929,3.1499999999999986,80.3,92.89999999999999,-0.7619047619047595,Normal
633,Canada,Chemical manufacturing [325],1991-07-01,80.6,3,1991,-6.5,80.4,-0.19999999999999574,3.6499999999999986,73.10000000000001,87.7,0.054794520547942115,Normal
634,Canada,Plastics and rubber products manufacturing [326],1991-07-01,78.3,3,1991,-1.4000000000000057,79.75,-0.04999999999999716,4.650000000000006,70.44999999999999,89.05000000000001,-0.31182795698924753,Normal
635,Canada,Plastic product manufacturing [3261],1991-07-01,76.0,3,1991,-3.9000000000000057,78.05,0.10000000000000142,4.199999999999996,69.65,86.44999999999999,-0.4880952380952379,Normal
636,Canada,Rubber product manufacturing [3262],1991-07-01,87.6,3,1991,8.699999999999989,86.0,1.1000000000000014,4.25,77.5,94.5,0.3764705882352928,Normal
637,Canada,Non-metallic mineral product manufacturing [327],1991-07-01,64.0,3,1991,-6.099999999999994,75.4,-0.3500000000000014,4.200000000000003,67.0,83.80000000000001,-2.714285714285714,Normal
638,Canada,Primary metal manufacturing [331],1991-07-01,82.9,3,1991,-2.0,85.4,-0.5999999999999943,5.149999999999999,75.10000000000001,95.7,-0.4854368932038836,Normal
639,Canada,Fabricated metal product manufacturing [332],1991-07-01,70.4,3,1991,-5.0,78.05,-0.25,2.799999999999997,72.45,83.64999999999999,-2.7321428571428568,Normal
640,Canada,Machinery manufacturing [333],1991-07-01,63.8,3,1991,-7.0,78.75,0.75,2.950000000000003,72.85,84.65,-5.067796610169488,Normal
641,Canada,Computer and electronic product manufacturing [334],1991-07-01,70.4,3,1991,-0.5999999999999943,81.75,0.45000000000000284,3.9000000000000057,73.94999999999999,89.55000000000001,-2.9102564102564044,Normal
642,Canada,"Electrical equipment, appliance and component manufacturing [335]",1991-07-01,73.8,3,1991,-10.900000000000006,78.15,0.0,3.25,71.65,84.65,-1.338461538461541,Normal
643,Canada,Transportation equipment manufacturing [336],1991-07-01,76.6,3,1991,-0.7000000000000028,83.1,0.7000000000000028,4.400000000000006,74.29999999999998,91.9,-1.4772727272727253,Normal
644,Canada,Furniture and related product manufacturing [337],1991-07-01,67.1,3,1991,-3.4000000000000057,79.69999999999999,0.10000000000000142,3.1000000000000156,73.49999999999996,85.90000000000002,-4.064516129032236,Normal
645,Canada,Miscellaneous manufacturing [339],1991-07-01,82.7,3,1991,4.0,79.55000000000001,-0.05000000000000426,3.04999999999999,73.45000000000003,85.64999999999999,1.0327868852459021,Normal
646,Canada,Total industrial,1991-10-01,80.0,4,1991,0.0,81.35,0.0,2.0999999999999943,77.15,85.54999999999998,-0.6428571428571419,Normal
647,Canada,Forestry and logging [113],1991-10-01,73.4,4,1991,2.9000000000000057,80.19999999999999,-0.15000000000000568,4.500000000000007,71.19999999999997,89.2,-1.5111111111111049,Normal
648,Canada,Mining and oil and gas extraction [21],1991-10-01,77.4,4,1991,0.8000000000000114,77.1,0.20000000000000284,4.350000000000001,68.39999999999999,85.8,0.0689655172413819,Normal
649,Canada,Oil and gas extraction [211],1991-10-01,82.9,4,1991,2.5,78.45,-0.14999999999999858,4.5,69.45,87.45,0.9888888888888895,Normal
650,Canada,Mining,1991-10-01,68.8,4,1991,-2.200000000000003,72.35,-0.29999999999999716,4.449999999999996,63.45,81.24999999999999,-0.7977528089887642,Normal
651,Canada,"Electric power generation, transmission and distribution [2211]",1991-10-01,83.0,4,1991,-0.7000000000000028,83.4,-0.2499999999999929,1.3999999999999986,80.60000000000001,86.2,-0.2857142857142901,Normal
652,Canada,Construction [23],1991-10-01,90.9,4,1991,-0.6999999999999886,87.75,0.10000000000000142,3.1000000000000014,81.55,93.95,1.0161290322580658,Normal
653,Canada,Manufacturing [31-33],1991-10-01,75.4,4,1991,-0.09999999999999432,80.6,0.10000000000000853,2.9000000000000057,74.79999999999998,86.4,-1.7931034482758546,Normal
654,Canada,Food manufacturing [311],1991-10-01,78.9,4,1991,-0.29999999999999716,80.0,0.04999999999999716,0.7999999999999972,78.4,81.6,-1.3749999999999978,Normal
655,Canada,Beverage and tobacco product manufacturing [312],1991-10-01,73.9,4,1991,6.1000000000000085,74.0,0.3500000000000014,2.3500000000000014,69.3,78.7,-0.04255319148935926,Normal
656,Canada,Beverage manufacturing [3121],1991-10-01,67.1,4,1991,-0.8000000000000114,77.35,0.25,4.5,68.35,86.35,-2.2777777777777777,Normal
657,Canada,Tobacco manufacturing [3122],1991-10-01,79.1,4,1991,11.399999999999991,67.85,0.29999999999999716,5.149999999999999,57.55,78.14999999999999,2.1844660194174765,Unusual
658,Canada,Textiles,1991-10-01,75.5,4,1991,1.7999999999999972,76.25,-0.10000000000000142,3.1499999999999986,69.95,82.55,-0.2380952380952382,Normal
659,Canada,Textile mills [313],1991-10-01,,4,1991,,78.44999999999999,0.04999999999999716,3.999999999999986,70.45000000000002,86.44999999999996,,Normal
660,Canada,Textile product mills [314],1991-10-01,,4,1991,,74.05,-0.3999999999999986,5.25,63.55,84.55,,Normal
661,Canada,Clothing manufacturing [315],1991-10-01,78.1,4,1991,2.799999999999997,77.75,-0.14999999999999858,3.799999999999997,70.15,85.35,0.09210526315789332,Normal
662,Canada,Leather and allied product manufacturing [316],1991-10-01,71.4,4,1991,11.300000000000004,75.25,1.0,4.25,66.75,83.75,-0.9058823529411751,Normal
663,Canada,Wood product manufacturing [321],1991-10-01,74.1,4,1991,5.599999999999994,83.4,-1.5,4.5,74.4,92.4,-2.066666666666669,Normal
664,Canada,Paper manufacturing [322],1991-10-01,84.7,4,1991,4.400000000000006,87.85,-0.6000000000000014,2.0500000000000043,83.74999999999999,91.95,-1.5365853658536512,Normal
665,Canada,Printing and related support activities [323],1991-10-01,74.1,4,1991,-8.5,75.30000000000001,0.14999999999999858,2.8499999999999943,69.60000000000002,81.0,-0.4210526315789542,Normal
666,Canada,Petroleum and coal products manufacturing [324],1991-10-01,83.2,4,1991,-4.3999999999999915,86.0,-0.8999999999999986,4.700000000000003,76.6,95.4,-0.5957446808510629,Normal
667,Canada,Chemical manufacturing [325],1991-10-01,80.5,4,1991,-3.200000000000003,80.4,-0.05000000000000426,3.6500000000000057,73.1,87.70000000000002,0.027397260273971002,Normal
668,Canada,Plastics and rubber products manufacturing [326],1991-10-01,78.4,4,1991,0.5,80.65,0.5,4.899999999999999,70.85000000000001,90.45,-0.4591836734693879,Normal
669,Canada,Plastic product manufacturing [3261],1991-10-01,75.9,4,1991,-1.6999999999999886,78.0,0.5,5.549999999999997,66.9,89.1,-0.37837837837837757,Normal
670,Canada,Rubber product manufacturing [3262],1991-10-01,88.5,4,1991,9.400000000000006,84.35,0.09999999999999432,4.350000000000001,75.64999999999999,93.05,0.9540229885057481,Normal
671,Canada,Non-metallic mineral product manufacturing [327],1991-10-01,63.7,4,1991,-0.5999999999999943,76.25,-0.04999999999999716,4.549999999999997,67.15,85.35,-2.7582417582417595,Normal
672,Canada,Primary metal manufacturing [331],1991-10-01,81.9,4,1991,2.6000000000000085,84.65,-0.14999999999999858,6.199999999999996,72.25000000000001,97.05,-0.4435483870967745,Normal
